2019	6641	0.50	0.40
2019	6642	0.20	0.31
2019	6643	0.78	0.50
2019	6644	0.72	0.455
2019	6645	0.42	0.38
2020	6607	0.80	0.48
2020	6604	0.80	0.50
2020	6605	0.75	0.43
2020	6611	0.80	0.51
2020	6602	0.20	0.31
2020	6608	0.28	0.40
2020	6610	0.26	0.33
2020	6606	0.52	0.41
2020	6603	0.80	0.51
2020	6609	0.65	0.43
2020	6601	0.80	0.50
2020	6612	0.20	0.34
2020	6613	0.74	0.46
2020	6614	0.47	0.42
2020	6615	0.80	0.46
2020	6616	0.20	0.29
2020	6617	0.20	0.29
2020	6618	0.80	0.47
2020	6619	0.29	0.35
2020	6620	0.78	0.48
2020	6622	0.20	0.25
2020	6621	0.28	0.4549
2020	6623	0.40	0.44
2020	6624	0.79	0.46
2020	6625	0.53	0.42
2020	6626	0.52	0.42
2020	6627	0.80	0.44
2020	6628	0.50	0.47
2020	6629	0.57	0.42
2020	6630	0.38	0.44
2020	6631	0.80	0.505
2020	6632	0.63	0.43
2020	6633	0.20	0.36
2020	6634	0.25	0.32
2020	6635	0.28	0.40
2020	6636	0.70	0.48
2020	6637	0.57	0.40
2020	6638	0.27	0.39
2020	6639	0.71	0.46
2020	6640	0.63	0.44
2020	6641	0.53	0.40
2020	6642	0.20	0.29
2020	6643	0.80	0.50
2020	6644	0.71	0.455
2020	6645	0.41	0.38
2021	6607	0.80	0.48
2021	6604	0.80	0.50
2021	6605	0.72	0.43
2021	6611	0.80	0.51
2021	6602	0.20	0.31
2021	6608	0.28	0.40
2021	6610	0.27	0.33
2021	6606	0.47	0.41
2021	6603	0.80	0.51
2021	6609	0.74	0.43
2021	6601	0.80	0.50
2021	6612	0.20	0.34
2021	6613	0.76	0.46
2021	6614	0.42	0.42
2021	6615	0.80	0.46
2021	6616	0.20	0.29
2021	6617	0.20	0.27
2021	6618	0.80	0.47
2021	6619	0.29	0.35
2021	6620	0.77	0.48
2021	6622	0.20	0.25
2021	6621	0.28	0.4549
2021	6623	0.46	0.44
2021	6624	0.74	0.46
2021	6625	0.52	0.42
2021	6626	0.47	0.42
2021	6627	0.79	0.44
2021	6628	0.47	0.47
2021	6629	0.70	0.42
2021	6630	0.41	0.44
2021	6631	0.80	0.505
2021	6632	0.65	0.43
2021	6633	0.20	0.36
2021	6634	0.20	0.32
2021	6635	0.37	0.40
2021	6636	0.75	0.48
2021	6637	0.52	0.40
2021	6638	0.27	0.39
2021	6639	0.67	0.44
2021	6640	0.66	0.44
2021	6641	0.54	0.40
2021	6642	0.20	0.29
2021	6643	0.80	0.50
2021	6644	0.72	0.455
2021	6645	0.44	0.38
2022	6607	0.80	0.48
2022	6604	0.80	0.50
2022	6605	0.71	0.43
2022	6611	0.80	0.51
2022	6602	0.20	0.31
2022	6608	0.28	0.40
2022	6610	0.22	0.33
2022	6606	0.43	0.41
2022	6603	0.80	0.51
2022	6609	0.75	0.43
2022	6601	0.80	0.50
2022	6612	0.20	0.34
